PPSORT,AGEIMM,BedRm,CMA,CONDO,COW,DIST,GENSTAT,HHSIZE,IMMCAT5,MODE,MTNEn,MTNFr,NAICS,NOC16,NOCS,PKIDS,POWST,PR,PRIHM,PWDUR,PWLEAVE,ROOMS,Sex,SHELCO,Subsidy,Tenur,VisMin,Wages,WKSWRK,aboriginal,age,STEM,YrEd,PrMinWage_V,PrMinWage_Vstat,PartTime,Married
679747,0,2,999,0,1,7,4,3,1,2,1,0,6,24,8,1,4,48,1,22,5,3,1,500,0,2,0,150000,50.5,0,57,0,13,11.2,11.2,0,1
413693,0,2,999,0,1,2,4,2,1,2,1,0,5,30,10,0,4,35,1,22,6,4,1,1000,0,2,0,27000,50.5,0,57,0,12,11.25,11.25,0,1
143494,0,4,999,0,1,7,4,3,1,5,1,0,5,88,88,1,4,48,1,22,7,7,0,2200,0,2,0,120000,50.5,0,47,0,16,11.2,11.2,0,0
319258,7,2,999,1,1,35,1,4,21,6,0,0,17,23,7,1,6,48,1,37,9,4,1,1500,0,2,1,27000,24.5,0,37,1,14,11.2,11.2,0,1
624562,0,3,999,0,6,2,3,4,1,2,1,0,13,23,7,1,4,59,1,7,6,5,0,1200,1,2,0,6000,50.5,0,47,0,14,10.45,10.45,1,0
567512,0,2,933,1,1,7,1,2,1,6,1,0,12,9,3,0,5,59,0,22,9,4,1,1200,0,2,0,51000,50.5,0,27,1,14,10.45,10.45,0,1
785654,4,3,535,0,1,7,1,7,22,6,1,0,17,88,88,1,4,35,1,70,14,5,0,1400,0,2,1,28000,44,0,27,0,12,11.25,11.25,0,1
371968,0,1,535,0,5,35,1,2,3,6,1,0,14,17,6,0,6,35,1,70,9,3,0,1600,0,2,0,3000,34.5,0,32,0,16,11.25,11.25,1,1
750657,5,3,999,0,1,2,1,5,21,7,1,0,17,23,7,1,4,48,0,37,9,6,0,1600,1,2,1,13000,44,0,22,1,15,11.2,11.2,0,0
861589,0,2,421,0,1,12,4,3,1,2,1,0,14,6,2,1,4,24,1,37,7,4,0,900,1,2,0,42000,50.5,0,37,0,14,10.75,10.75,0,0
779756,3,3,535,0,1,2,1,4,21,6,1,0,17,23,7,1,4,35,0,37,7,4,0,1600,0,2,1,10000,5,0,17,0,12,11.25,11.25,1,0
313946,0,4,999,0,1,2,4,7,1,7,0,0,15,88,88,1,4,35,1,7,8,6,1,1200,0,2,0,36000,50.5,1,37,0,9,11.25,11.25,0,1
176141,0,3,462,0,1,7,4,2,1,6,0,1,19,8,2,1,4,24,1,37,7,5,0,1000,0,2,0,50000,44,0,57,0,16,10.75,10.75,0,0
414015,0,2,835,1,1,2,4,2,1,2,1,0,5,26,8,0,4,48,0,7,7,5,1,1200,0,2,0,46000,50.5,0,27,0,12,11.2,11.2,0,1
693785,0,2,588,0,1,2,4,3,1,2,1,0,19,23,7,1,4,35,1,22,5,6,1,1500,0,2,0,55000,50.5,0,47,0,12,11.25,11.25,0,1
719489,0,3,535,0,1,2,3,4,1,6,1,0,10,16,5,0,4,35,1,37,8,6,0,2600,0,2,0,77000,34.5,0,32,0,16,11.25,11.25,0,1
819702,0,4,999,0,1,27,4,2,1,2,1,0,7,7,2,0,5,48,1,22,7,6,0,1500,0,2,0,34000,50.5,0,22,0,12,11.2,11.2,0,1
767445,0,3,541,0,1,35,3,3,1,2,1,0,7,20,7,1,6,35,0,22,9,8,1,1600,0,2,0,11000,50.5,0,22,0,12,11.25,11.25,1,0
196212,0,3,999,0,1,2,4,3,1,2,0,1,1,28,9,1,4,24,0,7,7,6,0,1000,0,2,0,6000,14.5,0,17,0,12,10.75,10.75,0,0
734205,0,3,999,0,1,17,4,2,1,2,1,0,8,25,8,0,6,35,1,22,5,7,1,1000,0,2,0,55000,50.5,0,52,0,13,11.25,11.25,0,1
719903,0,2,999,0,1,7,4,3,1,2,0,1,5,29,10,1,5,24,1,22,6,5,1,900,0,2,0,36000,50.5,0,37,0,13,10.75,10.75,0,1
817707,0,2,999,0,1,35,4,2,1,2,0,1,15,14,5,0,6,24,1,52,7,5,0,700,0,2,0,48000,50.5,0,27,0,16,10.75,10.75,0,1
318634,0,1,835,0,1,2,4,2,1,5,1,0,10,7,2,0,4,48,1,22,7,3,0,1300,0,2,0,49000,50.5,0,22,0,14,11.2,11.2,0,1
813607,0,3,999,0,1,12,4,4,1,2,0,1,14,14,5,1,5,24,0,22,8,5,0,1500,0,2,0,61000,44,0,37,0,16,10.75,10.75,0,1
800437,0,3,499,0,1,22,4,4,1,2,0,1,88,6,2,1,5,24,1,22,6,6,0,1100,0,2,0,26000,50.5,0,42,0,13,10.75,10.75,0,0
325852,0,1,577,0,1,22,4,2,1,2,1,0,5,24,8,0,6,35,0,22,6,2,1,1000,0,2,0,38000,50.5,0,22,0,12,11.25,11.25,0,1
136046,0,4,999,0,1,35,4,5,1,2,1,0,15,88,88,1,5,59,0,7,8,5,0,800,0,2,0,5000,14.5,1,32,0,12,10.45,10.45,1,1
410704,4,2,535,0,1,7,1,4,22,6,1,0,15,12,4,1,4,35,1,22,9,5,0,1300,0,2,1,50000,50.5,0,42,0,14,11.25,11.25,0,0
269973,12,2,535,0,1,35,1,3,21,2,0,0,13,29,10,1,6,35,1,52,6,3,1,900,0,2,1,34000,34.5,0,62,1,14,11.25,11.25,0,1
201803,0,3,933,0,1,7,4,5,1,2,1,0,6,20,7,1,4,59,1,37,7,5,0,1300,0,2,0,72000,50.5,1,42,0,13,10.45,10.45,0,1
577179,0,1,535,0,1,12,4,2,1,6,1,0,6,5,2,0,4,35,1,70,7,3,1,1200,0,2,0,94000,50.5,0,57,1,16,11.25,11.25,0,1
29389,0,4,999,0,1,7,4,4,1,2,1,0,17,23,7,1,4,12,1,7,9,6,0,1100,0,2,0,3000,14.5,0,27,0,12,10.7,10.7,0,0
58405,0,2,999,0,1,12,4,4,1,5,0,1,5,30,10,1,5,24,0,22,6,4,0,1000,0,2,0,20000,24.5,0,27,0,12,10.75,10.75,0,1
249817,0,2,835,1,1,7,4,3,1,2,1,0,15,8,2,1,4,48,1,22,7,4,0,1200,0,2,0,30000,24.5,0,32,0,14,11.2,11.2,0,0
702439,7,4,535,0,1,2,1,3,22,2,1,0,8,26,8,1,4,35,0,7,14,9,1,2800,0,2,1,50000,50.5,0,42,0,12,11.25,11.25,0,0
707181,7,2,462,0,1,2,1,4,21,2,0,0,5,30,10,1,5,24,0,7,5,4,1,1100,0,2,1,34000,44,0,32,0,12,10.75,10.75,0,1
325697,0,2,462,1,1,7,4,2,1,6,1,0,14,17,6,0,4,24,0,52,9,5,0,1900,0,2,0,6000,34.5,0,27,0,16,10.75,10.75,1,1
79549,0,3,462,1,1,22,4,3,1,2,0,1,7,3,1,1,6,24,0,37,6,5,1,1000,0,2,0,56000,50.5,0,52,0,9,10.75,10.75,0,1
172372,6,3,825,1,1,2,1,3,22,6,0,0,7,22,7,1,4,48,0,52,6,4,0,1600,0,2,1,8000,24.5,0,27,0,16,11.2,11.2,0,1
467039,0,3,462,0,1,7,4,2,1,2,0,1,8,27,8,0,4,24,1,22,5,5,1,1000,0,2,0,70000,50.5,0,47,1,14,10.75,10.75,0,1
577286,0,3,535,0,1,7,2,4,1,6,1,0,7,22,7,1,4,35,0,22,8,5,0,200,1,2,1,13000,50.5,0,22,0,12,11.25,11.25,1,0
479507,0,2,933,0,1,2,4,2,1,2,1,0,1,20,7,0,4,59,1,22,8,4,1,1100,0,2,0,61000,44,0,57,0,12,10.45,10.45,0,1
14705,0,3,462,0,1,12,4,2,1,6,0,1,19,7,2,0,4,24,0,52,6,6,1,1200,0,2,0,49000,50.5,0,57,1,15,10.75,10.75,0,1
8059,0,2,999,0,1,27,4,2,1,2,1,0,17,23,7,0,5,10,0,37,14,4,0,800,0,2,0,23000,50.5,0,57,0,12,10.5,10.5,0,1
872705,0,2,999,0,1,2,4,2,1,2,0,1,17,21,7,1,4,59,1,7,9,5,0,1100,1,2,0,17000,50.5,0,47,0,14,10.45,10.45,0,0
747143,0,3,505,0,1,12,4,3,1,6,1,0,15,11,4,1,4,35,1,37,6,8,1,1400,0,2,0,43000,50.5,0,27,0,18,11.25,11.25,0,1
498027,6,1,933,0,1,2,1,2,22,1,0,0,7,18,7,0,4,59,1,22,7,3,0,800,0,2,1,16000,44,0,32,1,15,10.45,10.45,0,1
553434,1,2,462,0,1,2,1,4,23,2,0,1,13,26,8,1,4,24,0,7,7,4,1,700,0,2,1,22000,44,0,37,0,12,10.75,10.75,0,0
821840,8,2,535,0,1,12,1,5,21,6,0,0,10,6,2,1,6,35,1,70,7,4,0,1200,0,2,1,24000,50.5,0,42,0,12,11.25,11.25,0,1
759043,6,3,933,0,1,2,1,5,22,7,0,0,17,22,7,1,4,59,0,22,6,4,0,1400,0,2,1,4000,24.5,0,32,0,16,10.45,10.45,1,1
556583,0,2,825,1,1,12,4,3,1,2,1,0,5,4,1,1,4,48,1,37,7,4,1,1200,0,2,0,150000,50.5,0,37,0,16,11.2,11.2,0,1
204313,4,1,933,1,1,2,1,2,21,5,1,0,16,21,7,0,4,59,0,7,7,2,0,1300,0,2,1,49000,50.5,0,32,0,14,10.45,10.45,0,1
843686,0,4,999,0,1,35,4,5,1,2,1,0,5,30,10,1,5,59,1,7,6,8,1,1000,0,2,0,84000,50.5,0,37,0,12,10.45,10.45,0,1
160472,0,1,535,0,1,7,4,2,1,6,1,0,17,19,7,0,4,35,0,37,9,3,1,1400,0,2,0,100000,44,0,42,0,12,11.25,11.25,0,1
436478,0,2,462,0,1,7,4,3,1,6,0,1,7,20,7,1,4,24,0,52,8,4,0,900,0,2,0,1,5,0,27,0,9,10.75,10.75,1,1
881845,10,4,933,0,1,2,1,6,23,2,0,0,17,27,8,1,4,59,1,22,7,5,1,2000,0,2,1,14000,50.5,0,67,1,16,10.45,10.45,1,1
530570,0,2,933,0,1,7,4,2,1,1,1,0,14,13,5,0,5,59,1,37,7,3,0,1300,0,2,0,68000,50.5,0,32,1,16,10.45,10.45,0,1
593002,5,1,462,0,1,2,1,2,23,6,0,0,17,19,7,0,4,24,1,7,9,3,1,500,0,2,1,8000,5,0,52,0,9,10.75,10.75,1,1
278853,6,3,577,0,1,17,1,3,21,2,0,0,5,88,88,1,5,35,1,22,7,5,1,1300,0,2,1,49000,24.5,0,37,0,18,11.25,11.25,0,1
185315,0,2,999,1,1,2,4,2,1,7,1,0,7,20,7,0,4,10,0,37,9,4,1,900,0,2,0,14000,50.5,0,27,0,14,10.5,10.5,0,1
23829,0,2,999,0,1,2,4,2,1,2,1,0,88,21,7,1,4,10,1,7,5,4,0,1100,0,2,1,3000,5,0,27,0,9,10.5,10.5,0,0
212844,0,4,933,0,1,7,1,3,3,6,1,0,12,9,3,1,5,59,1,37,7,9,1,4156,0,2,0,200000,50.5,0,42,0,18,10.45,10.45,0,1
196057,0,2,999,0,1,12,4,2,1,6,1,0,88,7,2,1,6,35,0,70,6,6,1,2592,0,2,0,36000,50.5,0,32,0,16,11.25,11.25,0,0
123543,0,2,532,0,1,12,4,2,1,5,1,0,8,30,10,0,5,35,0,7,5,4,1,1100,0,2,0,33000,50.5,0,57,0,14,11.25,11.25,0,1
135379,0,3,462,0,1,7,4,3,1,2,0,1,15,11,4,1,6,24,0,22,9,5,0,1300,0,2,0,21000,50.5,0,22,0,16,10.75,10.75,1,0
537494,0,2,205,0,1,35,4,2,1,2,1,0,19,6,2,0,7,12,0,22,8,4,0,1200,0,2,0,100000,50.5,0,62,0,14,10.7,10.7,0,1
819348,7,1,602,0,1,2,1,4,22,6,0,0,17,23,7,1,4,46,0,7,9,3,0,700,0,2,1,9000,24.5,0,32,0,12,11,11,1,1
559415,0,2,999,0,1,7,4,3,1,2,1,0,8,21,7,1,5,48,1,22,9,6,0,1300,0,2,0,22000,50.5,1,37,0,14,11.2,11.2,0,1
386765,0,2,999,0,1,2,4,2,1,5,1,0,17,19,7,1,4,48,0,7,9,6,0,1100,1,2,0,9000,44,0,17,0,9,11.2,11.2,1,0
220457,6,1,799,0,1,2,1,3,21,2,1,0,17,23,7,1,4,47,0,7,14,4,0,1300,0,2,1,25000,50.5,0,32,0,16,10.5,10.5,1,1
582843,0,1,535,1,1,2,2,2,1,1,1,0,19,6,2,0,4,35,0,22,7,2,1,1700,0,2,1,59000,50.5,0,32,0,16,11.25,11.25,0,1
880425,0,2,835,0,1,7,3,3,1,6,1,0,19,88,88,1,4,48,1,37,8,5,0,1600,0,2,0,70000,50.5,0,42,0,18,11.2,11.2,0,0
16067,4,2,535,0,1,35,1,2,22,2,1,0,8,7,2,0,6,35,1,52,8,4,0,1400,0,2,1,70000,50.5,0,47,0,14,11.25,11.25,0,1
224706,0,2,541,0,1,2,4,4,1,2,1,0,5,30,10,1,4,35,0,22,5,3,0,1100,0,2,0,6000,50.5,0,27,0,9,11.25,11.25,0,1
726837,0,1,462,1,4,2,1,2,3,6,0,0,12,5,2,0,4,24,1,22,8,3,0,1400,0,2,1,17000,5,0,32,0,18,10.75,10.75,0,1
244195,0,2,535,0,1,7,2,2,1,6,0,0,4,6,2,1,4,35,1,37,7,4,0,1400,0,2,1,35000,44,0,27,0,14,11.25,11.25,0,0
4611,8,4,462,0,1,12,1,6,21,6,0,0,9,20,7,1,6,24,1,52,6,7,1,1200,0,2,1,59000,44,0,52,0,15,10.75,10.75,0,1
308961,0,5,505,0,1,2,2,4,1,1,1,0,19,14,5,1,4,35,0,7,7,9,1,3193,0,2,0,140000,50.5,0,42,0,18,11.25,11.25,0,1
24383,0,3,933,0,1,7,2,3,1,2,1,0,19,16,5,1,5,59,1,37,7,6,0,1800,0,2,0,99000,50.5,0,47,0,18,10.45,10.45,0,0
695241,0,1,825,0,1,12,4,2,1,2,1,0,5,6,2,0,4,48,1,37,7,3,1,1400,0,2,0,70000,50.5,0,32,1,16,11.2,11.2,0,1
863632,4,2,935,0,1,2,1,3,21,2,1,0,19,16,5,0,4,59,1,7,14,4,1,800,0,2,0,78000,44,0,27,0,12,10.45,10.45,0,1
497551,0,3,835,0,1,2,4,3,1,2,0,0,88,21,7,1,4,48,1,22,7,6,0,1200,0,2,0,10000,44,1,52,0,14,11.2,11.2,1,1
771487,0,5,535,0,1,22,4,7,1,6,1,0,16,23,7,0,4,35,0,70,8,10,1,1200,0,2,0,1000,24.5,0,22,0,12,11.25,11.25,1,1
264702,0,2,535,0,1,2,4,3,1,7,1,0,9,20,7,1,4,35,0,7,9,4,0,2100,0,2,0,9000,44,0,22,0,14,11.25,11.25,1,0
90177,0,5,999,0,1,7,4,7,1,5,1,0,17,19,7,1,5,46,0,22,9,10,0,1400,0,2,0,11000,24.5,1,17,0,9,11,11,0,0
870617,0,2,421,0,1,17,4,3,1,2,0,1,12,12,4,1,4,24,1,37,7,4,0,1000,0,2,0,37000,50.5,0,42,0,14,10.75,10.75,0,0
46068,0,1,505,1,1,2,3,2,1,6,1,0,19,8,2,0,4,35,1,22,7,3,1,1600,0,2,0,81000,50.5,0,42,0,18,11.25,11.25,0,1
245896,0,3,999,0,1,2,4,2,1,2,0,1,14,6,2,0,4,24,1,7,8,5,0,700,0,2,0,43000,50.5,0,27,0,15,10.75,10.75,0,1
298357,3,1,535,1,1,12,1,2,23,6,0,0,10,18,7,0,4,35,0,22,8,4,0,1500,0,2,0,86000,50.5,0,27,0,16,11.25,11.25,0,1
143094,0,4,421,0,1,2,4,5,1,5,0,1,19,10,3,1,4,24,0,7,8,7,1,1500,0,2,0,7000,24.5,0,22,0,12,10.75,10.75,0,0
791510,0,2,505,0,1,2,4,2,1,6,1,0,13,88,88,1,4,35,1,7,6,4,1,1400,0,2,0,49000,34.5,1,42,0,14,11.25,11.25,0,0
498314,0,2,535,0,1,17,4,2,1,2,1,0,5,6,2,0,6,35,1,37,7,4,0,1600,0,2,0,68000,44,0,37,0,12,11.25,11.25,0,1
488819,0,1,599,0,1,2,4,2,1,2,0,1,6,21,7,0,4,35,1,7,7,2,1,800,0,2,0,28000,44,1,27,0,14,11.25,11.25,0,1
103727,0,1,799,0,1,2,4,2,1,7,1,0,14,13,5,0,4,47,0,37,8,2,0,1200,0,2,0,48000,50.5,0,32,1,18,10.5,10.5,0,1
80305,0,3,999,0,1,35,4,3,1,2,1,0,13,21,7,1,6,13,1,70,14,7,1,1100,0,2,0,29000,50.5,0,67,0,12,10.65,10.65,0,1
647083,0,2,835,0,1,2,1,3,3,5,0,0,10,21,7,1,4,48,1,22,7,4,0,1200,0,2,1,36000,50.5,0,37,0,12,11.2,11.2,0,1
545081,0,4,825,0,1,17,3,5,1,2,1,0,8,21,7,1,4,48,0,22,7,7,0,2600,0,2,0,16000,5,0,37,0,12,11.2,11.2,0,1
121330,0,2,532,0,1,35,4,3,1,2,1,0,4,26,8,1,6,35,1,70,14,5,1,1100,0,2,0,110000,50.5,0,42,0,9,11.25,11.25,0,1
533633,0,2,462,0,1,2,1,3,3,6,1,0,14,16,5,1,4,24,0,37,9,4,0,900,0,2,0,4000,24.5,0,32,0,18,10.75,10.75,1,1
582030,4,3,535,0,1,12,1,7,22,6,0,0,13,21,7,1,6,35,0,52,8,5,0,1300,0,2,1,16000,34.5,0,27,0,14,11.25,11.25,1,0
571610,0,1,462,0,1,7,3,2,1,6,1,0,15,14,5,0,4,24,1,37,7,5,0,1200,0,2,0,36000,44,0,32,0,18,10.75,10.75,0,1
409511,0,3,462,1,1,2,1,3,3,6,1,0,10,2,1,1,4,24,1,37,8,5,0,2000,0,2,0,59000,44,0,42,0,16,10.75,10.75,0,1
739385,0,3,835,1,1,2,4,5,1,7,1,0,7,18,7,1,4,48,0,7,14,7,0,1600,0,2,1,15000,50.5,0,32,0,14,11.2,11.2,1,1
616947,0,3,505,0,1,17,4,4,1,2,1,0,15,6,2,1,6,35,0,22,7,7,0,1900,0,2,0,49000,50.5,0,52,1,16,11.25,11.25,0,1
435836,0,3,537,0,1,35,3,4,1,2,1,0,6,6,2,1,6,35,0,70,6,5,1,1200,0,2,0,75000,50.5,0,27,0,14,11.25,11.25,0,1
401895,6,2,541,0,1,7,1,2,23,2,0,0,5,27,8,0,5,35,1,22,5,4,1,800,0,2,0,100000,50.5,0,52,0,0,11.25,11.25,0,1
269710,0,2,825,0,1,2,3,2,1,6,1,0,7,20,7,0,4,48,1,22,7,4,0,1400,0,2,0,5000,34.5,0,22,0,12,11.2,11.2,1,1
702258,0,2,535,0,1,2,1,3,3,2,0,0,12,9,3,1,4,35,1,7,8,5,1,1600,0,2,1,100000,50.5,0,32,1,16,11.25,11.25,0,1
652242,4,5,933,0,1,27,1,7,21,6,0,0,4,88,88,1,5,59,0,70,5,7,0,1600,1,2,1,18000,50.5,0,22,0,12,10.45,10.45,0,0
181771,0,3,462,0,1,2,3,4,1,6,1,0,14,16,5,1,5,24,0,37,9,6,0,1800,0,2,0,1,5,0,37,0,16,10.75,10.75,1,1
890737,0,3,933,0,1,35,4,2,1,2,1,0,15,12,4,0,6,59,1,7,14,11,1,1700,0,2,0,76000,50.5,0,27,0,14,10.45,10.45,0,1
212464,0,2,999,0,1,7,4,2,1,2,0,1,5,29,10,0,6,24,0,7,5,6,0,500,0,2,0,30000,50.5,0,22,0,13,10.75,10.75,0,1
795829,0,3,999,0,1,7,4,3,1,2,1,0,6,20,7,1,4,46,1,7,7,6,1,1200,0,2,0,35000,50.5,0,27,0,9,11,11,0,1
228643,0,3,999,0,1,2,4,2,1,2,1,0,14,16,5,0,4,59,1,7,8,5,0,1800,0,2,0,27000,44,0,27,0,15,10.45,10.45,1,1
236183,0,4,602,0,1,2,4,4,1,2,1,0,14,13,5,1,4,46,1,22,6,7,0,1500,0,2,0,50000,50.5,1,37,0,16,11,11,0,0
245688,0,2,999,0,1,2,4,2,1,2,1,0,15,12,4,1,4,59,1,7,7,4,0,1100,0,2,0,5000,5,0,42,0,14,10.45,10.45,0,1
918081,0,3,999,0,1,2,3,4,1,2,0,1,15,8,2,1,4,24,1,7,8,5,0,800,0,2,0,27000,50.5,0,37,0,14,10.75,10.75,0,1
75984,8,2,535,1,1,2,1,3,21,5,0,0,10,5,2,1,4,35,0,22,9,3,0,2000,0,2,1,51000,50.5,0,42,0,16,11.25,11.25,0,1
735122,0,3,462,0,1,7,4,5,1,2,0,1,17,23,7,1,4,24,1,22,6,5,1,1000,0,2,0,25000,50.5,0,47,0,9,10.75,10.75,0,1
878108,0,2,421,0,1,7,4,2,1,6,0,1,15,11,4,0,4,24,0,37,7,5,0,800,0,2,0,54000,44,0,32,0,18,10.75,10.75,0,1
825436,0,2,825,0,1,2,4,2,1,6,1,0,17,23,7,0,4,48,0,22,14,4,0,1200,0,2,0,1000,5,0,62,0,12,11.2,11.2,1,1
789082,7,3,999,0,1,7,1,3,21,2,0,0,88,23,7,1,4,10,1,7,8,4,1,1400,0,2,1,47000,44,0,37,0,0,10.5,10.5,0,1
21985,0,3,999,0,1,2,4,2,1,2,1,0,15,14,5,1,4,48,1,7,7,7,0,2100,0,2,0,90000,50.5,1,62,0,16,11.2,11.2,0,0
231784,0,3,933,0,1,2,1,3,1,5,1,0,15,11,4,1,4,59,1,7,6,7,0,4156,0,2,0,85000,14.5,0,52,0,16,10.45,10.45,0,1
285678,0,2,462,0,1,7,1,4,3,6,0,0,19,8,2,1,4,24,1,22,8,4,0,1100,0,2,1,13000,44,0,37,0,18,10.75,10.75,0,1
709176,0,3,535,0,1,7,2,5,1,6,1,0,7,20,7,1,4,35,0,52,14,5,1,1500,0,2,1,14000,50.5,0,22,0,9,11.25,11.25,0,0
230201,0,2,999,0,1,12,4,2,1,2,0,1,17,19,7,0,4,24,1,22,8,5,0,1200,0,2,0,14000,24.5,0,52,0,9,10.75,10.75,0,1
8099,0,2,462,0,1,2,4,2,1,2,0,1,15,15,5,1,4,24,1,7,7,4,0,900,0,2,0,36000,50.5,0,37,0,14,10.75,10.75,0,0
64076,0,3,539,0,1,2,3,4,1,2,0,0,1,4,1,1,4,35,1,7,7,7,1,1100,0,2,0,38000,50.5,0,32,0,12,11.25,11.25,0,1
558412,0,4,535,0,1,7,2,7,1,6,1,0,7,22,7,1,4,35,0,37,9,5,0,400,1,2,1,10000,34.5,0,22,0,12,11.25,11.25,1,1
22493,6,2,462,1,1,35,1,2,21,2,0,1,12,9,3,0,7,24,1,22,9,3,1,1900,0,2,0,160000,44,0,37,1,18,10.75,10.75,0,1
189079,5,3,835,0,1,2,1,7,21,6,0,0,15,88,88,1,4,48,0,37,9,5,0,1800,1,2,1,10000,5,0,22,0,16,11.2,11.2,0,0
317700,8,2,462,0,1,2,1,4,21,2,0,0,12,7,2,1,4,24,1,7,8,4,1,900,0,2,0,25000,44,0,42,0,17,10.75,10.75,0,1
182505,8,2,835,1,1,7,1,4,21,2,0,0,7,20,7,1,4,48,1,22,5,3,1,1300,0,2,1,43000,50.5,0,42,1,16,11.2,11.2,0,1
166784,0,3,505,1,1,17,4,2,1,2,1,0,19,10,3,0,7,24,1,52,6,5,1,1200,0,2,0,52000,50.5,0,32,1,14,10.75,10.75,0,1
467668,0,3,588,0,1,2,4,4,1,6,1,0,17,23,7,1,4,35,0,37,8,6,0,1100,1,2,0,19000,50.5,0,22,0,14,11.25,11.25,0,0
534302,0,2,499,0,1,7,4,2,1,2,0,1,6,7,2,0,4,24,1,22,9,4,1,700,0,2,0,27000,44,0,22,0,12,10.75,10.75,0,1
340934,0,5,933,0,1,2,4,5,1,2,1,0,16,15,5,1,5,59,1,7,9,10,0,1800,1,2,0,35000,50.5,1,47,0,14,10.45,10.45,0,0
701680,0,4,588,0,1,2,4,5,1,5,1,0,15,23,7,1,4,35,0,7,7,8,0,1700,0,2,0,2000,14.5,1,22,0,14,11.25,11.25,1,0
184728,0,3,462,0,1,2,3,4,1,6,0,1,17,22,7,1,4,24,0,22,7,5,0,800,0,2,1,10000,24.5,0,17,0,12,10.75,10.75,1,0
282082,0,2,933,0,1,12,2,2,1,6,1,0,19,6,2,1,5,59,1,52,6,3,0,1000,0,2,1,56000,50.5,0,52,0,14,10.45,10.45,0,0
287615,5,2,835,0,1,12,1,3,23,2,0,0,10,21,7,0,4,48,1,22,8,3,1,1400,0,2,1,74000,50.5,0,37,0,16,11.2,11.2,0,1
3800,0,2,935,0,1,2,4,3,1,2,1,1,19,14,5,1,4,59,1,22,7,5,1,1200,0,2,0,69000,50.5,1,47,0,17,10.45,10.45,0,1
176585,1,2,462,0,1,7,1,2,2,2,1,0,15,15,5,1,6,24,1,22,8,4,0,1100,0,2,1,26000,50.5,0,62,0,14,10.75,10.75,0,0
785128,0,1,835,0,1,7,4,2,1,4,1,0,5,24,8,0,4,48,1,37,9,3,1,1300,0,2,0,150000,44,0,47,0,13,11.2,11.2,0,1
134154,0,4,825,0,1,2,4,4,1,2,1,0,12,5,2,1,4,48,1,7,8,11,1,2200,0,2,0,74000,50.5,0,52,1,16,11.2,11.2,0,1
728924,0,2,535,0,1,12,4,2,1,2,1,0,5,7,2,0,5,35,1,22,8,6,0,400,0,2,0,48000,50.5,0,27,0,14,11.25,11.25,0,1
651544,0,0,799,1,1,2,1,2,3,2,0,0,88,10,3,0,4,47,1,22,7,1,1,1200,0,2,1,77000,50.5,0,27,1,15,10.5,10.5,0,1
441880,8,1,535,0,1,2,1,2,21,7,0,0,17,23,7,1,4,35,0,37,9,3,0,1200,0,2,0,5000,14.5,0,47,0,12,11.25,11.25,1,0
30388,7,3,535,0,1,7,1,4,21,2,0,0,18,15,5,1,4,35,0,22,6,6,0,1400,0,2,0,52000,50.5,0,62,0,14,11.25,11.25,0,1
105805,0,3,999,0,1,35,4,2,1,2,0,1,5,8,2,0,6,24,1,7,14,7,0,1300,0,2,0,24000,50.5,0,52,0,9,10.75,10.75,0,1
47785,0,2,599,0,1,7,4,2,1,2,0,1,4,8,2,0,4,35,1,7,5,3,1,100,0,2,0,43000,50.5,1,27,0,16,11.25,11.25,0,1
394325,0,3,462,0,1,2,3,3,1,2,1,0,5,30,10,1,4,24,0,7,7,6,1,1800,0,2,0,46000,44,0,32,0,9,10.75,10.75,0,0
205571,0,2,999,0,1,7,4,2,1,2,1,0,17,23,7,0,4,10,1,37,6,5,1,1000,0,2,0,37000,50.5,0,42,0,13,10.5,10.5,0,1
727203,0,3,999,0,1,2,4,5,1,2,0,0,14,16,5,0,4,46,0,7,8,6,0,1200,1,2,0,23000,34.5,1,27,0,9,11,11,0,1
222996,0,2,421,0,1,7,4,2,1,2,0,1,19,5,2,1,4,24,1,22,7,4,0,700,0,2,0,27000,50.5,0,47,0,15,10.75,10.75,0,0
597753,0,3,535,0,1,12,3,4,1,6,1,0,15,2,1,1,4,35,0,70,7,6,0,2100,0,2,0,41000,50.5,0,52,0,14,11.25,11.25,0,1
379122,0,2,999,0,1,2,4,2,1,2,1,0,5,30,10,1,4,35,1,7,9,4,0,800,0,2,0,40000,50.5,0,57,0,12,11.25,11.25,0,0
500460,0,2,462,0,1,12,4,2,1,2,0,1,4,21,7,0,5,24,1,37,14,4,1,700,0,2,0,29000,50.5,0,62,0,9,10.75,10.75,0,1
404650,0,3,999,0,1,2,4,4,1,5,1,0,5,20,7,1,4,10,0,7,8,6,0,800,0,2,0,16000,44,0,37,0,14,10.5,10.5,1,1
662981,9,2,933,0,1,17,1,2,21,6,0,0,88,5,2,0,5,59,0,70,7,3,0,1000,0,2,0,58000,44,0,52,0,17,10.45,10.45,0,1
665576,3,2,462,0,1,2,1,2,2,6,0,0,18,8,2,1,4,24,1,22,8,4,0,900,0,2,0,47000,50.5,0,57,0,0,10.75,10.75,0,0
568628,0,4,535,0,1,35,4,4,1,6,1,0,10,8,2,1,6,35,0,52,7,10,1,3904,0,2,0,11000,24.5,0,22,0,16,11.25,11.25,0,0
